FURO,XCOLLAR,YCOLLAR,ZCOLLAR,PROF,AZ,DIP,DE,ATE,AMOSTRA,Lito_Final,FE,SI,G1,G2,G3,LOTE
DSV-FD0033,641738.446,8427507.646,893.495,159,96.703,-80.818,153.2,162.79,DSV-FD0033-00019,HEM,52.64,7.94,23.34,57.24,19.41,DSV-2006-0028
DSV-FD0033,641738.446,8427507.646,893.495,183,96.703,-80.818,164.89,199.91,DSV-FD0033-00021-NS,MD,28.99,34.36,23.34,57.24,19.41,DSV-2006-0028
DSV-FD0033,641738.446,8427507.646,893.495,210,96.703,-80.818,199.91,221.2,DSV-FD0033-00022-NS,JP,28.99,34.36,23.34,57.24,19.41,DSV-2006-0028
DSV-FD0033,641738.446,8427507.646,893.495,222,96.703,-80.818,221.2,225.6,DSV-FD0033-00023-NS,MD,28.99,34.36,23.34,57.24,19.41,DSV-2006-0028
DSV-FD0033,641738.446,8427507.646,893.495,234,96.703,-80.818,225.6,242.35,DSV-FD0033-00024-NS,MS,28.99,34.36,23.34,57.24,19.41,DSV-2006-0028
DSV-FD0034,641590.862,8427085.799,911.563,6,102.677,74.618,0,10.14,DSV-FD0034-00001-NS,CG,-99,-99,-99,-99,-99,0
DSV-FD0034,641590.862,8427085.799,911.563,48,102.677,74.618,10.14,83.1,DSV-FD0034-00002-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0034,641590.862,8427085.799,911.563,84,102.677,74.618,83.1,84.65,DSV-FD0034-00003-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0034,641590.862,8427085.799,911.563,117,102.677,74.618,84.65,149.95,DSV-FD0034-00004-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0035,641721.879,8426095.487,908.382,21,93.447,72.291,0,41.35,DSV-FD0035-00001-NS,CG,30.95,21.89,-99,-99,-99,DSV-2006-0029
DSV-FD0035,641721.879,8426095.487,908.382,54,94.037,71.811,41.35,68.6,DSV-FD0035-00002-NS,md,30.95,21.89,-99,-99,-99,DSV-2006-0029
DSV-FD0035,641721.879,8426095.487,908.382,69,94.167,71.451,68.6,71.1,DSV-FD0035-00003,md,30.95,21.89,-99,-99,-99,DSV-2006-0029
DSV-FD0035,641721.879,8426095.487,908.382,75,94.177,71.441,71.1,79.35,DSV-FD0035-00004,hf,64.55,1.05,-99,-99,-99,DSV-2006-0029
DSV-FD0035,641721.879,8426095.487,908.382,84,94.127,71.201,79.35,87.6,DSV-FD0035-00005,hf,65.27,10.1,20.66,56.82,21.63,DSV-2006-0029
DSV-FD0035,641721.879,8426095.487,908.382,93,93.577,70.941,87.6,95.85,DSV-FD0035-00006,hf,66.92,0.82,-99,-99,-99,DSV-2006-0029
DSV-FD0035,641721.879,8426095.487,908.382,99,93.307,70.931,95.85,104.1,DSV-FD0035-00007,hf,67.41,0.72,15.49,68.78,14.77,DSV-2006-0029
DSV-FD0035,641721.879,8426095.487,908.382,108,92.987,71.071,104.1,112.3,DSV-FD0035-00008,hf,67.18,0.81,-99,-99,-99,DSV-2006-0029
DSV-FD0035,641721.879,8426095.487,908.382,117,92.667,71.151,112.3,118.85,DSV-FD0035-00009,jp,57.98,6.54,-99,-99,-99,DSV-2006-0029
DSV-FD0035,641721.879,8426095.487,908.382,120,92.677,71.071,118.85,121.35,DSV-FD0035-00010,md,18.65,35.81,-99,-99,-99,DSV-2006-0029
DSV-FD0035,641721.879,8426095.487,908.382,123,92.677,71.071,121.35,125.85,DSV-FD0035-00011-NS,md,18.65,35.81,-99,-99,-99,DSV-2006-0029
DSV-FD0035,641721.879,8426095.487,908.382,129,92.677,71.071,125.85,129.85,DSV-FD0035-00012-NS,MD,18.65,35.81,-99,-99,-99,DSV-2006-0029
DSV-FD0035,641721.879,8426095.487,908.382,135,92.677,71.071,129.85,138.25,DSV-FD0035-00013-NS,ms,18.65,35.81,-99,-99,-99,DSV-2006-0029
DSV-FD0036,641501.905,8426973.826,925.426,3,83.989,68.813,0,6.71,DSV-FD0036-00001-NS,CM,-99,-99,-99,-99,-99,0
DSV-FD0036,641501.905,8426973.826,925.426,9,83.989,68.813,6.71,9.3,DSV-FD0036-00002-NS,CG,-99,-99,-99,-99,-99,0
DSV-FD0036,641501.905,8426973.826,925.426,39,83.989,68.813,9.3,68.05,DSV-FD0036-00003-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0036,641501.905,8426973.826,925.426,75,83.989,68.813,68.05,81.1,DSV-FD0036-00004-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0036,641501.905,8426973.826,925.426,84,83.989,68.813,81.1,84.56,DSV-FD0036-00005-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0036,641501.905,8426973.826,925.426,96,83.989,68.813,86.95,102.95,DSV-FD0036-00007-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0037,641344.667,8427457.59,675.395,3,94.153,-74.286,0,6.4,DSV-FD0037-00002,CM,62.43,0.93,77.6,19.21,2.72,DSV-2006-0030
DSV-FD0037,641344.667,8427457.59,675.395,24,94.153,-74.286,20,26.8,DSV-FD0037-00004,CM,58.26,1.18,77.6,19.21,2.72,DSV-2006-0030
DSV-FD0037,641344.667,8427457.59,675.395,30,94.153,-74.286,26.8,33.6,DSV-FD0037-00005,CM,64.38,0.99,83.8,14.04,1.6,DSV-2006-0030
DSV-FD0037,641344.667,8427457.59,675.395,36,94.153,-74.286,33.6,40.4,DSV-FD0037-00006,CM,66.27,0.84,73.31,23.38,2.5,DSV-2006-0030
DSV-FD0037,641344.667,8427457.59,675.395,96,94.153,-74.286,40.4,151.7,DSV-FD0037-00007-NS,MD,66.27,0.84,73.31,23.38,2.5,DSV-2006-0030
DSV-FD0037,641344.667,8427457.59,675.395,156,94.153,-74.286,151.7,158.7,DSV-FD0037-00008,HF,62.75,4.52,27.43,58.62,13.58,DSV-2006-0030
DSV-FD0037,641344.667,8427457.59,675.395,159,94.153,-74.286,158.7,161.2,DSV-FD0037-00009,JP,41.3,40.2,27.43,58.62,13.58,DSV-2006-0030
DSV-FD0037,641344.667,8427457.59,675.395,168,94.153,-74.286,161.2,175.4,DSV-FD0037-00010,JP,41.8,39.6,-99,-99,-99,DSV-2006-0030
DSV-FD0037,641344.667,8427457.59,675.395,183,94.153,-74.286,175.4,189.7,DSV-FD0037-00011,JP,40.9,41.3,99.99,0,0,DSV-2006-0030
DSV-FD0037,641344.667,8427457.59,675.395,207,94.153,-74.286,189.7,224.65,DSV-FD0037-00012-NS,JP,40.9,41.3,99.99,0,0,DSV-2006-0030
DSV-FD0038,641306.703,8426949.27,908.613,9,87.358,-72.706,5.15,12.97,DSV-FD0038-00002,HF,67.26,0.57,40.01,45.19,14.06,DSV-2006-0031
DSV-FD0038,641306.703,8426949.27,908.613,18,87.358,-72.706,12.97,20.89,DSV-FD0038-00003,HF,68.27,0.59,-99,-99,-99,DSV-2006-0031
DSV-FD0038,641306.703,8426949.27,908.613,24,87.358,-72.706,20.89,28.57,DSV-FD0038-00004,HF,68.32,0.61,-99,-99,-99,DSV-2006-0031
DSV-FD0038,641306.703,8426949.27,908.613,33,87.358,-72.706,28.57,36.97,DSV-FD0038-00005,HF,68,0.54,-99,-99,-99,DSV-2006-0031
DSV-FD0038,641306.703,8426949.27,908.613,42,87.358,-72.706,36.97,44.94,DSV-FD0038-00006,HF,68.55,0.5,-99,-99,-99,DSV-2006-0031
DSV-FD0038,641306.703,8426949.27,908.613,48,87.358,-72.706,44.94,52.51,DSV-FD0038-00007,HF,67.29,0.56,-99,-99,-99,DSV-2006-0031
DSV-FD0038,641306.703,8426949.27,908.613,57,87.358,-72.706,52.51,60.45,DSV-FD0038-00008,HF,66.53,0.68,-99,-99,-99,DSV-2006-0031
DSV-FD0038,641306.703,8426949.27,908.613,66,87.358,-72.706,61.4,68.69,DSV-FD0038-00010,HF,66.06,0.66,-99,-99,-99,DSV-2006-0031
DSV-FD0038,641306.703,8426949.27,908.613,72,87.358,-72.706,68.69,76,DSV-FD0038-00011,HF,67.5,0.62,-99,-99,-99,DSV-2006-0031
DSV-FD0038,641306.703,8426949.27,908.613,81,87.358,-72.706,76,83.28,DSV-FD0038-00012,HF,66.4,0.89,-99,-99,-99,DSV-2006-0031
DSV-FD0038,641306.703,8426949.27,908.613,87,87.358,-72.706,83.28,90.65,DSV-FD0038-00013,HF,64.73,19.59,-99,-99,-99,DSV-2006-0031
DSV-FD0038,641306.703,8426949.27,908.613,99,87.358,-72.706,92.6,104.83,DSV-FD0038-00015-NS,MD,40.5,15.82,-99,-99,-99,DSV-2006-0031
DSV-FD0038,641306.703,8426949.27,908.613,108,87.358,-72.706,104.83,108.75,DSV-FD0038-00016-NS,MD,40.5,15.82,-99,-99,-99,DSV-2006-0031
DSV-FD0038,641306.703,8426949.27,908.613,117,87.358,-72.706,108.75,127.05,DSV-FD0038-00017-NS,MS,40.5,15.82,-99,-99,-99,DSV-2006-0031
DSV-FD0039,641417.364,8426859.712,915.838,6,127.814,-74.198,0,11.42,DSV-FD0039-00001-NS,CM,-99,-99,-99,-99,-99,0
DSV-FD0039,641417.364,8426859.712,915.838,12,127.814,-74.198,11.42,13.8,DSV-FD0039-00002-NS,CG,-99,-99,-99,-99,-99,0
DSV-FD0039,641417.364,8426859.712,915.838,51,127.814,-74.198,13.8,87.05,DSV-FD0039-00003-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0039,641417.364,8426859.712,915.838,90,127.814,-74.198,87.05,95.6,DSV-FD0039-00004-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0039,641417.364,8426859.712,915.838,108,127.814,-74.198,95.6,120.65,DSV-FD0039-00005-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0040,641602.959,8426180.848,892.653,6,77.917,74.846,0,9.55,DSV-FD0040-00001,CM,65.02,0.52,69.57,25.24,4.54,DSV-2006-0032
DSV-FD0040,641602.959,8426180.848,892.653,15,77.917,75.236,9.55,19.45,DSV-FD0040-00002,CM,66,0.59,-99,-99,-99,DSV-2006-0032
DSV-FD0040,641602.959,8426180.848,892.653,24,77.567,75.356,19.45,29.35,DSV-FD0040-00003,HF,67.68,0.62,20.44,61.21,17.56,DSV-2006-0032
DSV-FD0040,641602.959,8426180.848,892.653,33,76.827,75.436,29.35,38.94,DSV-FD0040-00004,HF,67.33,0.69,-99,-99,-99,DSV-2006-0032
DSV-FD0040,641602.959,8426180.848,892.653,45,75.807,75.606,38.94,48.7,DSV-FD0040-00005,HF,66.75,0.68,-99,-99,-99,DSV-2006-0032
DSV-FD0040,641602.959,8426180.848,892.653,54,74.937,75.616,48.7,57.78,DSV-FD0040-00006,HF,67.33,0.57,-99,-99,-99,DSV-2006-0032
DSV-FD0040,641602.959,8426180.848,892.653,63,74.817,75.566,57.78,67.86,DSV-FD0040-00007,HF,67.1,0.65,-99,-99,-99,DSV-2006-0032
DSV-FD0040,641602.959,8426180.848,892.653,72,74.187,75.546,67.86,77.38,DSV-FD0040-00008,HF,67.09,0.56,-99,-99,-99,DSV-2006-0032
DSV-FD0040,641602.959,8426180.848,892.653,81,73.417,75.436,77.38,87.45,DSV-FD0040-00009,HF,68.22,0.53,-99,-99,-99,DSV-2006-0032
DSV-FD0040,641602.959,8426180.848,892.653,93,72.877,75.596,87.45,96.47,DSV-FD0040-00010,HF,68.03,0.49,-99,-99,-99,DSV-2006-0032
DSV-FD0040,641602.959,8426180.848,892.653,102,72.417,75.796,96.47,106.52,DSV-FD0040-00011,HF,67.51,0.52,-99,-99,-99,DSV-2006-0032
DSV-FD0040,641602.959,8426180.848,892.653,111,71.957,75.886,106.52,115.62,DSV-FD0040-00012,HF,68.07,0.49,-99,-99,-99,DSV-2006-0032
DSV-FD0040,641602.959,8426180.848,892.653,120,71.847,76.156,115.62,125.39,DSV-FD0040-00013,HF,67.37,0.62,-99,-99,-99,DSV-2006-0032
DSV-FD0040,641602.959,8426180.848,892.653,129,71.547,76.356,125.39,134.9,DSV-FD0040-00014,HF,67.44,0.73,-99,-99,-99,DSV-2006-0032
DSV-FD0040,641602.959,8426180.848,892.653,141,71.277,76.576,136,145.24,DSV-FD0040-00015,MD,45.47,2.84,-99,-99,-99,DSV-2006-0032
DSV-FD0040,641602.959,8426180.848,892.653,150,71.277,76.726,145.24,154.96,DSV-FD0040-00017,HF,67.33,0.64,8.11,63.34,27.59,DSV-2006-0032
DSV-FD0040,641602.959,8426180.848,892.653,159,71.267,76.826,154.96,164.42,DSV-FD0040-00018,HF,67.18,0.62,-99,-99,-99,DSV-2006-0032
DSV-FD0040,641602.959,8426180.848,892.653,168,70.927,76.826,164.42,173.6,DSV-FD0040-00019,HF,67.89,0.64,8.85,65.07,25.32,DSV-2006-0032
DSV-FD0040,641602.959,8426180.848,892.653,177,71.637,76.936,173.6,182.94,DSV-FD0040-00020,HF,68.33,0.64,8.85,65.07,25.32,DSV-2006-0032
DSV-FD0040,641602.959,8426180.848,892.653,189,71.657,76.686,182.94,192.8,DSV-FD0040-00021,HF,68.11,0.78,-99,-99,-99,DSV-2006-0032
DSV-FD0040,641602.959,8426180.848,892.653,198,71.517,76.826,194.8,201,DSV-FD0040-00023-NS,MD,33.61,27.61,-99,-99,-99,DSV-2006-0032
DSV-FD0040,641602.959,8426180.848,892.653,204,71.507,76.926,201,206.52,DSV-FD0040-00024-NS,MD,33.61,27.61,-99,-99,-99,DSV-2006-0032
DSV-FD0040,641602.959,8426180.848,892.653,216,71.267,77.016,206.52,224.85,DSV-FD0040-00025-NS,MS,33.61,27.61,-99,-99,-99,DSV-2006-0032
DSV-FD0041,641330.934,8426750.796,896.821,3,89.107,75.084,0,7.04,DSV-FD0041-00001,CM,62.9,0.47,52.94,35.37,11.67,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,12,89.197,75.044,7.04,14.42,DSV-FD0041-00002,CM,64.84,0.52,52.94,35.37,11.67,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,18,88.897,74.964,14.42,23.45,DSV-FD0041-00003,HF,66.68,0.58,18.86,53.45,27.68,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,27,88.307,74.854,23.45,32.46,DSV-FD0041-00004,HF,67,0.55,35.43,45.05,19.52,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,36,88.077,74.704,32.46,41.03,DSV-FD0041-00005,HF,67.51,0.53,18.96,58,23.02,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,45,87.537,74.464,41.03,50.3,DSV-FD0041-00006,HF,67.7,0.55,16.34,57.46,26.2,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,54,86.957,74.074,50.3,58.83,DSV-FD0041-00007,HF,67.4,0.52,17.75,56.9,25.35,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,63,86.887,73.844,58.83,67.81,DSV-FD0041-00008,HF,67.39,0.56,23.99,53.2,22.81,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,72,87.087,73.964,67.81,76.16,DSV-FD0041-00009,HF,67.69,0.57,14.68,59.25,26.06,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,81,85.787,73.824,76.16,84.72,DSV-FD0041-00010,HF,67.32,0.59,12.32,61.47,26.2,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,96,84.287,73.764,93.54,101.38,DSV-FD0041-00012,HF,66.94,0.68,14.55,61.77,23.68,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,105,84.287,73.764,101.38,110.2,DSV-FD0041-00013,HF,67.02,0.64,13.46,60.35,26.18,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,114,84.287,73.764,110.2,118.1,DSV-FD0041-00014,HF,67.29,0.6,13.46,60.35,26.18,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,123,84.287,73.764,118.1,126.5,DSV-FD0041-00015,HF,67.03,0.62,8.1,63.41,28.47,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,129,84.287,73.764,126.5,134.07,DSV-FD0041-00016,HF,66.49,0.63,10.11,63.19,26.69,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,138,84.287,73.764,134.07,141.93,DSV-FD0041-00017,HF,67.17,0.58,9.06,60.72,30.23,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,147,84.287,73.764,141.93,150.15,DSV-FD0041-00018,HF,66.52,0.6,-99,-99,-99,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,156,84.287,73.764,150.15,159.68,DSV-FD0041-00019,HF,64.41,0.79,14.09,54.22,31.68,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,165,84.287,73.764,159.68,168.81,DSV-FD0041-00020,HF,68.56,0.53,14.09,54.22,31.68,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,174,84.287,73.764,168.81,177.8,DSV-FD0041-00021,HF,68.05,0.66,14.09,54.22,31.68,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,183,84.287,73.764,177.8,186.27,DSV-FD0041-00022,HF,67.68,0.64,14.09,54.22,31.68,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,189,84.287,73.764,186.27,194.3,DSV-FD0041-00023,HF,67.67,0.6,14.09,54.22,31.68,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,198,84.287,73.764,194.3,202.65,DSV-FD0041-00024,HF,67.46,0.75,-99,-99,-99,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,204,84.287,73.764,202.65,208.1,DSV-FD0041-00025,JP,23.72,64.36,92.8,5.34,1.87,DSV-2006-0033
DSV-FD0041,641330.934,8426750.796,896.821,219,84.287,73.764,209.9,229.5,DSV-FD0041-00027-NS,MS,23.72,64.36,92.8,5.34,1.87,DSV-2006-0033
DSV-FD0042,641107.922,8426924.141,887.535,12,97.767,74.557,0,22,DSV-FD0042-00001-NS,CG,33,51.1,100,0,0,DSV-2006-0034
DSV-FD0042,641107.922,8426924.141,887.535,33,97.767,74.557,22,45.75,DSV-FD0042-00002-NS,MD,33,51.1,100,0,0,DSV-2006-0034
DSV-FD0042,641107.922,8426924.141,887.535,48,97.767,74.557,45.75,50.7,DSV-FD0042-00003-NS,HF,33,51.1,100,0,0,DSV-2006-0034
DSV-FD0042,641107.922,8426924.141,887.535,81,97.767,74.557,50.7,111.55,DSV-FD0042-00004-NS,MD,33,51.1,100,0,0,DSV-2006-0034
DSV-FD0042,641107.922,8426924.141,887.535,114,97.767,74.557,111.55,118.65,DSV-FD0042-00005,JP,33,51.1,100,0,0,DSV-2006-0034
DSV-FD0042,641107.922,8426924.141,887.535,123,97.767,74.557,118.65,125.65,DSV-FD0042-00006,JP,36.9,48.5,99.99,0,0,DSV-2006-0034
DSV-FD0043,641824.702,8427619.042,896.457,6,93.632,75.168,0,11.5,DSV-FD0043-00001,CM,64.95,0.53,-99,-99,-99,DSV-2006-0035
DSV-FD0043,641824.702,8427619.042,896.457,15,93.582,75.098,11.5,20.97,DSV-FD0043-00002,HF,66.14,0.63,-99,-99,-99,DSV-2006-0035
DSV-FD0043,641824.702,8427619.042,896.457,24,93.462,75.048,20.97,28.85,DSV-FD0043-00003,HF,66.53,0.69,-99,-99,-99,DSV-2006-0035
DSV-FD0043,641824.702,8427619.042,896.457,33,94.142,74.998,28.85,37.6,DSV-FD0043-00004,HF,68.35,0.61,-99,-99,-99,DSV-2006-0035
DSV-FD0043,641824.702,8427619.042,896.457,57,97.092,74.918,53.4,61.23,DSV-FD0043-00007,HF,67.49,0.83,-99,-99,-99,DSV-2006-0035
DSV-FD0043,641824.702,8427619.042,896.457,66,95.982,74.838,61.23,69.14,DSV-FD0043-00008,HF,67.28,0.87,-99,-99,-99,DSV-2006-0035
DSV-FD0043,641824.702,8427619.042,896.457,72,95.612,74.808,69.14,76.66,DSV-FD0043-00009,HF,68.18,0.64,-99,-99,-99,DSV-2006-0035
DSV-FD0043,641824.702,8427619.042,896.457,81,96.232,74.728,76.66,85,DSV-FD0043-00010,HF,67.7,0.69,-99,-99,-99,DSV-2006-0035
DSV-FD0043,641824.702,8427619.042,896.457,90,96.922,74.688,85,93.32,DSV-FD0043-00011,HF,67.41,0.74,-99,-99,-99,DSV-2006-0035
DSV-FD0043,641824.702,8427619.042,896.457,96,97.352,74.658,93.32,101.45,DSV-FD0043-00012,HF,67.04,0.73,-99,-99,-99,DSV-2006-0035
DSV-FD0043,641824.702,8427619.042,896.457,108,97.942,74.578,101.45,113.945,DSV-FD0043-00013,HF,66.84,0.77,-99,-99,-99,DSV-2006-0035
DSV-FD0043,641824.702,8427619.042,896.457,48,96.032,74.958,45.45,53.4,DSV-FD0043-00014,HF,66.95,0.83,-99,-99,-99,DSV-2006-0035
DSV-FD0043,641824.702,8427619.042,896.457,123,98.152,73.758,118,126.35,DSV-FD0043-00016,HF,67.78,0.82,10.76,66.47,22.07,DSV-2006-0035
DSV-FD0043,641824.702,8427619.042,896.457,138,98.262,73.188,134.15,142.65,DSV-FD0043-00017,HF,67.58,0.74,12.79,61.9,24.52,DSV-2006-0035
DSV-FD0043,641824.702,8427619.042,896.457,147,98.432,72.868,142.65,150.6,DSV-FD0043-00018,HF,66.79,0.83,16.22,58.39,24.61,DSV-2006-0035
DSV-FD0043,641824.702,8427619.042,896.457,156,98.252,72.418,150.6,158.45,DSV-FD0043-00019,HF,65.14,0.98,-99,-99,-99,DSV-2006-0035
DSV-FD0043,641824.702,8427619.042,896.457,162,98.042,72.198,158.45,166.35,DSV-FD0043-00020,HF,66.04,0.95,-99,-99,-99,DSV-2006-0035
DSV-FD0043,641824.702,8427619.042,896.457,171,99.782,71.908,166.35,174.3,DSV-FD0043-00021,HF,67.37,0.78,16.68,64.09,18.59,DSV-2006-0035
DSV-FD0043,641824.702,8427619.042,896.457,180,100.232,71.688,174.3,182.86,DSV-FD0043-00022,HF,66.81,10.34,16.89,66.23,15.99,DSV-2006-0035
DSV-FD0043,641824.702,8427619.042,896.457,186,100.462,71.588,182.86,189.07,DSV-FD0043-00023,HF,63.09,22.8,-99,-99,-99,DSV-2006-0035
DSV-FD0043,641824.702,8427619.042,896.457,192,100.482,71.538,189.07,192.04,DSV-FD0043-00024,MD,33.52,31.93,-99,-99,-99,DSV-2006-0035
DSV-FD0043,641824.702,8427619.042,896.457,195,100.482,71.538,192.04,198.95,DSV-FD0043-00025-NS,MD,33.52,31.93,-99,-99,-99,DSV-2006-0035
DSV-FD0043,641824.702,8427619.042,896.457,207,100.482,71.538,198.95,216.2,DSV-FD0043-00026-NS,MS,33.52,31.93,-99,-99,-99,DSV-2006-0035
DSV-FD0044,641514.005,8427680.367,849.823,3,95.722,74.91,0,6.45,DSV-FD0044-00001,CM,64.51,0.47,72.54,23.83,3.63,DSV-2007-0038
DSV-FD0044,641514.005,8427680.367,849.823,9,95.972,74.86,6.45,12.9,DSV-FD0044-00002,CM,65.27,0.52,64.95,30.05,4.98,DSV-2007-0038
DSV-FD0044,641514.005,8427680.367,849.823,15,96.172,74.83,12.9,19.35,DSV-FD0044-00003,CM,61.66,0.49,-99,-99,-99,DSV-2007-0038
DSV-FD0044,641514.005,8427680.367,849.823,24,96.372,74.83,19.35,27.35,DSV-FD0044-00004,HF,67.29,0.69,28.48,57.36,14.15,DSV-2007-0038
DSV-FD0044,641514.005,8427680.367,849.823,30,96.422,74.7,27.35,35.35,DSV-FD0044-00005,HF,67.53,0.84,12.38,71.58,16.03,DSV-2007-0038
DSV-FD0044,641514.005,8427680.367,849.823,39,96.822,74.62,35.35,43.35,DSV-FD0044-00006,HF,68.19,0.72,6.9,73.79,19.32,DSV-2007-0038
DSV-FD0044,641514.005,8427680.367,849.823,63,97.312,74.53,59.35,67.35,DSV-FD0044-00009,HF,67.6,0.86,16.36,66.97,16.65,DSV-2007-0038
DSV-FD0044,641514.005,8427680.367,849.823,72,97.532,74.41,67.35,75.35,DSV-FD0044-00010,HF,67.3,0.82,11.91,67.42,20.67,DSV-2007-0038
DSV-FD0044,641514.005,8427680.367,849.823,87,98.102,74.33,83.35,91.35,DSV-FD0044-00011,HF,66.78,0.79,14.23,67.56,18.2,DSV-2007-0038
DSV-FD0044,641514.005,8427680.367,849.823,96,98.312,74.29,91.35,99.63,DSV-FD0044-00013,HF,67.37,0.78,11.9,63.01,25.08,DSV-2007-0038
